id,Tipo_captacion,Nombre_fuente,Nombre_cuenca,Cota,Permanentes,Flotantes,Domestico,Agricola,Pecuario,Piscicola,Caudal_total
105350.0,Superficial,3302 - Sin Nombre (Nace En Predios De Miguel Múnera),R. Chico,2392,9,0,0.0178,0,0,0,0.0178
123227.0,Superficial,1136 - Sin Nombre,R. Chico,2500,3,3,0.008715,0,0.008449,0,0.017164
123227.0,Superficial,1136 - Sin Nombre,R. Chico,2500,3,3,0.008715,0,0.008449,0,0.017164
108216.0,Superficial,20648 - Fuente Sin Nombre,Q. La Cancana,1674,4,0,0.008148,0,0,0,0.008148
114966.0,Superficial,18231 - La Isabela,Q. DOÑA MARIA,1856,1,1,0.002951,0,0.000579,0,0.00353
106172.0,Superficial,3591 - Piedra Candela,DIRECTOS RI. ABURRA  (INTERCUENCA 2),1352,4,0,0.008102,0,0.000579,0,0.008681
111780.0,Superficial,19683 - Fuente Sin Nombre,R. Grande Tramo 5,2180,1,6,0.0076,0,0,0,0.0076
109876.0,Superficial,19336 - Los Ruices,R. Chico,2415,3,4,0.0096,0,0.0084,0,0.018
125750.0,Superficial,15109 - Fuente Potrerito (Afluente Quebrada Potreritos),Directos R. Cauca (md) entre Q. La Noque y R. Tonusco,1970,5,4,0.0139,0,0.0012,0,0.0151
109149.0,Superficial,934 - Sin Nombre,R. Guadalupe,2610,5,0,0.0099,0,0.0084,0,0.0183
110432.0,Superficial,17586 - La Romera.,Q. LA MIEL,1840,6,0,0.012,0,0.0035,0,0.0155
124037.0,Superficial,13495 - La Toma,Q. EL CHUSCAL,1726,0,0,0,0.012,0,0,0.012
108998.0,Superficial,6426 - Sin Nombre 1,R. Chico,2557,4,3,0.0107,0,0.0084,0,0.0191
109220.0,Superficial,19646 - La Mica,Q. La Clara,1630,8,0,0.0162,0.05,0.0023,0,0.0685
104767.0,Superficial,4377 - La García,Q. Bonita,1830,5,0,0.0101,0,0,0,0.0101
108619.0,Superficial,15344 - Sin Nombre Tributa A La Q.Palmichala,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1629,2,12,0.0152,0,0,0,0.0152
116594.0,Superficial,18008 - El Rumbadero,Q. Sabaletas,1769,9,2,0.0197,0.0506,0.0012,0,0.0715
105064.0,Superficial,3362 - La Culebra,DIRECTOS AL R. ABURRA ZU MEDELLIN (INTERCUENCA 5),2259,6,0,0.012014,0,0,0,0.012014
105151.0,Superficial,16722 - Sin Nombre,"Directos R. Magdalena (mi), Q. Malena",455,9,2,0.0202,0.03,0.0048,0,0.055
111019.0,Superficial,5545 - El Recuerdo,R. San Juan,1750,6,0,0.0122,0,0,0,0.0122
121102.0,Superficial,15248 - Sin Nombre Afluente Rio San Bartolomé,R. San Bartolomé,1449,3,7,0.0126,0.0501,0,0,0.0627
109152.0,Superficial,14979 - Sin Nombre,R. Guadalupe,2486,2,0,0.004,0,0.0017,0,0.0057
108317.0,Superficial,20634 - La Legia,Q. LA GARCIA,2300,2,5,0.008681,0,0,0,0.008681
108942.0,Superficial,20710 - Nacimiento Finca Juan Fernando Giraldo,Q. REVENTON,2157,0,0,0,0.008,0,0,0.008
123010.0,Superficial,3162 - Monte Del Municipio,R. Barroso,2116,8,2,0.018052,0.0055,0,0,0.023552
115964.0,Superficial,21321 - La Chorrera,Q. Cimarrona,1166,2,5,0.008704,0,0,0.01,0.018704
110726.0,Superficial,17167 - Bola Roja,R. Alicante y Quebradas La Sonadora y Guardasol,762,3,0,0.0061,0.056,0.0048,0,0.0669
126245.0,Superficial,4148 - El Bosquesito,R. Guadalupe,2629,3,3,0.008715,0,0,0,0.008715
107790.0,Superficial,20542 - Nacimiento Sin Nombre,Directos R. Cauca (mi) entre R. Piedras y R. Poblanco,1913,3,0,0.005937,0,0,0,0.005937
118361.0,Superficial,14158 - La Aguilar,R. Tonusco,650,7,0,0.0143,0,0.009,0,0.0233
110168.0,Superficial,17446 - El Vaticano,R. Porce Parte Media,1756,4,0,0.0081,0,0,0,0.0081
121455.0,Superficial,11186 - Santa Teresa,Q. SANTA ELENA,2570,6,0,0.0122,0,0,0,0.0122
125542.0,Superficial,17734 - Sin Nombre (Justo Meza),Q. AGUAS CLARAS,1408,4,4,0.011806,0,0.00662,0,0.018426
109567.0,Superficial,19735 - Nacimiento El Chaleco-Finca Los Soto,Q. PIEDRAS BLANCAS,2501,0,0,0,0.0025,0,0.0017,0.0042
108631.0,Superficial,15331 - Sin Nombre Afluente Rio Nus,R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1266,3,13,0.0181,0,0,0,0.0181
111983.0,Superficial,13299 - Quebrada La Sapera,Q. EL SALADO,1757,3,0,0.006076,0,0,0,0.006076
111385.0,Superficial,15823 - Q. La Bendición De Dios. Afluente De La Q. La Mina.,Q. LA MINA (Q. LAS MINAS),2200,5,5,0.0146,0,0,0,0.0146
114588.0,Superficial,21177 - Larga,Q. DOÑA MARIA,2293,1,0,0.002025,0,0,0,0.002025
123599.0,Superficial,21885 - Nacimiento Cuenca 1,R. Nechí (mi) entre Q. Palenque y R. Pajarito,1965,2,8,0.011365,0,0.012037,0,0.023402
108394.0,Superficial,20717 - Nacimiento El Tambo,Q. Guardasol,976,4,2,0.009305,0,0.009166,0,0.018471
125142.0,Superficial,21685 - El Higueron,Q. Tafetanes,1555,4,0,0.008148,0.01,0.003611,0,0.021759
122996.0,Superficial,21814 - Corozal,R. La Loma,1307,3,3,0.008715,0,0,0,0.008715
108204.0,Superficial,2177 - Sin Nombre (Nace En Predio De Fdo. Builes),R. Grande Tramo 4,2132,7,0,0.0139,0,0,0,0.0139
121295.0,Superficial,18952 - Los Naranjos,Q. FULGENCIO (Q. ENCENILLO),1427,0,0,0,0,0,0.5,0.5
115026.0,Superficial,13619 - Sin Nombre (Vereda El Patio-San Cristóbal),Q. LA IGUANA,2113,5,0,0.0101,0.0374,0,0,0.0475
118191.0,Superficial,17617 - El Chuchero,R. San Juan,1570,8,0,0.0162,0.0185,0.0001,0,0.0348
117350.0,Superficial,19293 - Montelindo,R. San Agustín,1708,2,4,0.0078,0.0116,0,0,0.0194
117414.0,Superficial,21453 - Fuente Hidrica Alias Tenergitas(Q. Mulato),R. San Bartolo y otros directos al Magdalena Medio - NSS,1484,5,0,0.010185,0,0,0,0.010185
117513.0,Superficial,21423 - Nacimiento # 2 En Predio La Katys,Q. La Sucia,1446,0,0,0,0.00028,0.000013,0,0.000293
114656.0,Superficial,3554 - Doña Maria,Q. DOÑA MARIA,1934,4,2,0.009954,0,0.002894,0,0.012848
122369.0,Superficial,11439 - Sin Nombre,Q. Fotuta,1480,9,0,0.01875,0.007812,0,0,0.026562
116275.0,Superficial,21336 - Sin Nombre,R. San Bartolomé-Verduguita,1489,4,6,0.013704,0,0,0,0.013704
121704.0,Superficial,6035 - Sin Nombre 1 (Blanca Cecilia Sánchez),Q. LOS AGUACATES,1675,0,0,0,0.14,0,0,0.14
121704.0,Superficial,6035 - Sin Nombre 1 (Blanca Cecilia Sánchez),Q. LOS AGUACATES,1675,0,0,0,0.14,0,0,0.14
118012.0,Superficial,937 - El Alto,R. Chico,2580,6,0,0.0119,0,0.0034,0,0.0153
124743.0,Superficial,1905 - Sin Nombre (Nace Predio Manuel Hoyos),Q. LOS ORTEGAS (Q. LA MATA),1979,2,0,0.004051,0.007,0.003009,0,0.01406
124621.0,Superficial,21107 - La Tinajita,R. Porce Parte Media,1817,4,2,0.009769,0.117721,0.00772,0.000833,0.136043
117840.0,Superficial,14568 - Sin Nombre,R. San Juan,1482,6,6,0.0178,0.026042,0.0023,0,0.046142
109573.0,Superficial,17684 - La Rosa (Afluente De El Salado),Q. EL SALADO,1717,5,0,0.0101,0,0,0,0.0101
107033.0,Superficial,15371 - Quebrada Sin Nombre,DIRECTOS AL R ABURRA (INTERCUENCA 1),1565,5,0,0.0101,0,0,0,0.0101
111411.0,Superficial,15051 - Sin Nombre,R. Chico,2534,6,0,0.011875,0,0,0,0.011875
121130.0,Superficial,"15758 - El Palmar, Afluente Q. Palmichala",R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1283,4,13,0.020137,0,0,0,0.020137
124861.0,Superficial,22036 - El Manantial (Nacimiento Sin Nombre),Q. La Sucia,1930,5,2,0.011979,0,0,0,0.011979
122239.0,Superficial,18192 - La Esperanza,R. Porce Parte Media,1542,3,5,0.010567,0,0,0,0.010567
105009.0,Superficial,19473 - Sin Nombre,R. Porce Parte Media,1522,5,10,0.0194,0,0.0075,0,0.0269
110649.0,Superficial,20466 - Quebrada Jesus,R. San Andres,1901,2,3,0.006736,0.000139,0.000602,0,0.007477
110397.0,Superficial,15823 - Q. La Bendición De Dios. Afluente De La Q. La Mina.,Q. LA MINA (Q. LAS MINAS),2170,6,4,0.0157,0,0,0,0.0157
116617.0,Superficial,"17034 - Nacimiento ""Sin Nombre"" En Predio De Rubén Sierra",Q. LA IGUANA,2703,0,0,0,0,0.0101,0,0.0101
104687.0,Superficial,6142 - La Yarumala,Q. La Yarumala,1474,12,0,0.0238,0,0.0002,0.01,0.034
111777.0,Superficial,19683 - Fuente Sin Nombre,R. Grande Tramo 5,2180,6,4,0.0156,0,0,0,0.0156
104847.0,Superficial,925 - Malpaso,DIRECTOS  R.  ABURRA (INTERCUENCA 4),1645,0,0,0,0,0.0069,0,0.0069
115472.0,Superficial,3679 - La Arabia,Directos R. Cauca (mi) entre Q. La Linea y La Torre,1480,10,0,0.0198,0.0116,0,0,0.0314
111665.0,Superficial,16767 - Manzanares,Q. ALTAVISTA,1810,3,0,0.0061,0.05,0,0,0.0561
118805.0,Superficial,18217 - Nacimiento Sin Nombre-Afuente Qda La  Macana,Q. DOÑA MARIA,1949,0,2,0.0019,0.03,0,0,0.0319
119156.0,Superficial,18262 - El Cerrucho,Q. La Noque,1914,9,0,0.0183,0,0,0,0.0183
112096.0,Superficial,15143 - Quebrada El Capiro,Q. LA AYURA,1985,0,10,0.0093,0,0.0042,0,0.0135
120389.0,Superficial,14135 - Sin Nombre (Miriam Cristina Correa Bedoya),Q. EL HATO,2576,0,0,0,0,0.0296,0,0.0296
119844.0,Superficial,19454 - Sin Nombre,Q. Bonita,1786,10,0,0.0203,0.0017,0,0,0.022
114642.0,Superficial,13905 - La Chata,Q. DOÑA MARIA,2302,4,4,0.011806,0,0.002315,0,0.014121
123151.0,Superficial,13893 - El Encanto,R. Piedras,1735,3,0,0.005937,0.086806,0,0,0.092743
117950.0,Superficial,15156 - Quebrada Sin Nombre,R. San Bartolomé,1232,8,0,0.0163,0.28,0.0271,0,0.3234
107656.0,Superficial,19093 - Nacimiento Sin Nombre (Predio Fernando Muñoz V.),Q. La Sinifaná,1554,3,5,0.0106,0,0,0,0.0106
115789.0,Superficial,16283 - Sin Nombre,R. Cartama,1341,4,4,0.0116,0.069,0.0001,0.0017,0.0824
104818.0,Superficial,4001 - La Amalia Ramal Izquierdo,Q. La Sinifaná,1581,2,0,0.004,0,0,0,0.004
123161.0,Superficial,20125 - Sin Nombre,R. San Juan,1743,2,0,0.0041,0,0,0,0.0041
118552.0,Superficial,10244 - La Taparo,Q. Taparo,1536,1,2,0.003831,0,0,0,0.003831
110815.0,Superficial,19904 - Q. La Chaguala.,Q. LA IGUANA,2303,0,5,0.0046,0,0,0,0.0046
104989.0,Superficial,18667 - Sin Nombre,R. Porce Parte Media,987,5,4,0.0139,0,0,0,0.0139
123396.0,Superficial,1921 - Cinco Reales,DIRECTOS AL R ABURRA (INTERCUENCA 1),2198,2,2,0.005903,0,0,0,0.005903
126418.0,Superficial,21477 - Sin Nombre,Directos R. Cauca (md) entre Q. Comia y Q. El Abejero,2066,2,6,0.009607,0,0,0,0.009607
118342.0,Superficial,21481 - Q.Sin Nombre-Vereda La Salada-San Antonio De Prado,Q. DOÑA MARIA,2058,2,3,0.006829,0,0,0,0.006829
108671.0,Superficial,20634 - La Legia,Q. LA GARCIA,2300,3,6,0.011632,0,0,0,0.011632
126856.0,Superficial,22249 - Nacimiento Sin Nombre (Cielo Estrecho),Q. Fotuta,1983,3,2,0.007928,0.006829,0,0,0.014757
122942.0,Superficial,20785 - Los  Restrepo(Q.Santa Rita),Q. Santa Rita,1933,6,10,0.0215,0.0072,0,0,0.0287
118955.0,Superficial,9572 - La Pastora,R. Aurra,1035,0,0,0,0.015,0.007222,0,0.022222
107191.0,Superficial,3943 - Sin Nombre (Nace En Predio Manantiales),R. Amagá,1656,6,10,0.021273,0.064,0,0,0.085273
121702.0,Superficial,1604 - La Paja,R. Grande Tramo 3,2330,8,2,0.017685,0,0.005012,0,0.022697
122875.0,Superficial,1604 - La Paja,R. Grande Tramo 3,2346,4,6,0.013473,0,0.019039,0,0.032512
121723.0,Superficial,15345 - Sin Nombre (Afluente La Amoladora),DIRECTOS AL R ABURRA (INTERCUENCA 1),1713,0,0,0,0.001,0,0,0.001
108389.0,Superficial,8351 - Sin Nombre (Aflora En El Predio De Octaviano Peña),R. Chico,2490,10,0,0.0198,0,0.0059,0,0.0257
121060.0,Superficial,17130 - Nacimiento La Primavera Afluente Pacho Hondo,Q. AGUA FRIA,1673,4,0,0.0081,0.05,0.0017,0.0244,0.0842
121419.0,Superficial,"21276 - Nacimiento Sin Nombre, Tributaria De La Q. La Purco",Q. La Purco,1772,4,3,0.010926,2.314815,0,0,2.325741
106617.0,Superficial,16871 - La Perla,Q. ALTAVISTA,2100,5,0,0.0101,0,0.003,0,0.0131
124366.0,Superficial,12021 - Sin Nombre,R. Barroso,1549,3,5,0.010706,0.016204,0,0,0.02691
117462.0,Superficial,19423 - Sin Nombre,Q. San Mateo,1674,6,8,0.0196,0.0058,0,0,0.0254
123150.0,Superficial,13893 - El Encanto,R. Piedras,1793,5,3,0.012674,0.028935,0.000039,0,0.041648
105034.0,Superficial,14377 - Fuente Sin Nombre (Vereda San Luis - Sector La Escuela),R. Cartama,1598,3,10,0.0152,0,0.0078,0.0075,0.0305
110550.0,Superficial,16784 - La Chiquita,Q. Vequedo,2041,5,3,0.0127,0,0,0,0.0127
117031.0,Superficial,11199 - Fuente Sin Nombre (En Predios De Alejandro Lopera Pérez Y L),Q. Santa Rita,2336,6,0,0.011875,0.0002,0.002567,0,0.014642
126448.0,Superficial,22204 - La Churimba,Q. La Sopetrana,1635,2,5,0.006968,0.010139,0.003009,0,0.020116
121091.0,Superficial,15293 - Sin Nombre (Tributa Al Rio Nus),R. Nus (md) Entre Q. San José y Q. Santa Gertrudis,1540,3,12,0.0979,0,0.000347,0,0.098247
104727.0,Superficial,20785 - Los  Restrepo(Q.Santa Rita),Q. Santa Rita,1933,3,5,0.010706,0,0,0,0.010706
104727.0,Superficial,20785 - Los  Restrepo(Q.Santa Rita),Q. Santa Rita,1933,3,5,0.010706,0,0,0,0.010706
107816.0,Superficial,5873 - Sin Nombre,DIRECTOS RI. ABURRA  (INTERCUENCA 2),1414,4,12,0.019213,0,0,0,0.019213
105315.0,Superficial,1445 - La Piedrahita,R. Grande Tramo 4,2412,5,0,0.0099,0.0122,0.0084,0,0.0305
109342.0,Superficial,13494 - Sin Nombre,R. Piedras,1983,4,10,0.0172,0,0,0,0.0172
108992.0,Superficial,20784 - La Jamaica,R. Volcán,1150,5,5,0.014815,0,0.000065,0,0.01488
108331.0,Superficial,20868 - Sin Nombre,R. Mata,1172,3,0,0.006111,0,0,0,0.006111
111719.0,Superficial,15626 - Nacimiento Sin Nombre- En Predio De Eucaris Zapata,DIRECTOS AL R. ABURRA A SALIDA,1383,4,0,0.0081,0,0.0004,0,0.0085
113345.0,Superficial,11384 - Palomares,Q. Sabaletas,2100,6,0,0.0119,0,0,0,0.0119
108025.0,Superficial,4334 - La Montañita,Q. La Tutura,2550,2,4,0.007662,0.0006,0.009294,0,0.017556
106722.0,Superficial,1345 - La Londoño,R. Grande Tramo 5,2405,4,6,0.013473,0,0,0,0.013473
118206.0,Superficial,17354 - Sin Nombre,R. Pedral,1670,8,0,0.0162,0,0,0,0.0162
125425.0,Superficial,20045 - Sin Nombre,Directos R. Nechí (mi) entre R. Pajarito y Q. Las Trampas,2672,5,0,0.0099,0,0,0,0.0099
110506.0,Superficial,6960 - Sin Nombre (Afluente Quebrada La Chuscala),Q. EL CHUSCAL,2015,0,0,0,0.0067,0.003009,0,0.009709
105211.0,Superficial,15383 - Sin Nombre (Tributaria A La Q. Santa Cruz),Q. Santa Cruz,516,4,5,0.0127,0.0172,0.0059,0.02,0.0558
109044.0,Superficial,13167 - Nacimiento San Pablo,R. Chico,2511,4,0,0.0079,0.02,0,0,0.0279
109044.0,Superficial,13167 - Nacimiento San Pablo,R. Chico,2511,4,0,0.0079,0.02,0,0,0.0279
120247.0,Superficial,14990 - Afluente Quebrada La Garcia. Bello,Q. LA GARCIA,2200,0,0,0,0.0042,0.005069,0,0.009269
125746.0,Superficial,15109 - Fuente Potrerito (Afluente Quebrada Potreritos),Directos R. Cauca (md) entre Q. La Noque y R. Tonusco,1970,2,1,0.005,0,0.0006,0,0.0056
104813.0,Superficial,16025 - Cañada Honda,R. Grande Tramo 6,1061,0,0,0,0.061,0.004,0,0.065
106165.0,Superficial,3591 - Piedra Candela,DIRECTOS RI. ABURRA  (INTERCUENCA 2),1376,4,0,0.008102,0,0,0,0.008102
114940.0,Superficial,3377 - San Joaquin,Q. DOÑA MARIA,1805,4,5,0.012639,0,0,0,0.012639
108177.0,Superficial,20695 - El Palmar,Q. Yurumal,2350,1,3,0.004757,0,0,0,0.004757
105111.0,Superficial,2111 - Sin Nombre,Q. La Clara,1720,4,0,0.0081,0,0,0,0.0081
118349.0,Superficial,16683 - Sin Nombre,R. Guadalupe,2471,1,4,0.0057,0,0,0,0.0057
122461.0,Superficial,1811 - Santander,Directos R. Cauca (md) entre Q. Fotuta y Q. Comia,1900,4,0,0.0081,0.0069,0,0,0.015
111971.0,Superficial,3875 - Sin Nombre,Q. EL SALADO,1929,3,0,0.006076,0,0,0,0.006076
118370.0,Superficial,14828 - Tiembla,Directos R. Cauca (mi) entre Q. Seca y R. Juan García,1027,2,2,0.005231,0.055,0,0,0.060231
107054.0,Superficial,14952 - Borbollón,R. Aurra,2548,3,0,0.0059,0,0.0074,0,0.0133
121100.0,Superficial,14463 - Los Ortega,Q. LA CORREA,1635,0,0,0,0.025,0.015,0,0.04
123103.0,Superficial,21825 - Q. La Chaparra (Vereda Pueblo Viejo),Q. La Horconda,1832,0,0,0,0,0,0.027783,0.027783
116079.0,Superficial,18686 - La Llorona,R. Mulatos,1657,5,4,0.0136,0.0579,0.006,0,0.0775
108451.0,Superficial,20660 - Sin Nombre,Q. La Cueva,1085,3,12,0.017222,0,0,0,0.017222
111260.0,Superficial,16123 - Sin Nombre,Q. LA LOCA,2250,6,4,0.015857,0.022,0,0,0.037857
110533.0,Superficial,12089 - Quebrada Piedra Negra,Q. PIEDRAS BLANCAS,1768,0,0,0,0.002,0,0,0.002
104891.0,Superficial,5465 - La Manuelita,Q. La Sinifaná,1830,0,0,0,0.02,0.0174,0,0.0374
106536.0,Superficial,18054 - Madre De Agua,Q. La Sinifaná,1502,4,3,0.010695,0,0,0,0.010695
116355.0,Superficial,19881 - Quebrada Yarumal,R. Amagá,1850,6,10,0.017801,0,0.009028,0,0.026829
114631.0,Superficial,21170 - La Despensa,Q. DOÑA MARIA,2150,3,2,0.007928,0,0.002314,0,0.010242
106375.0,Superficial,11199 - Fuente Sin Nombre (En Predios De Alejandro Lopera Pérez Y L),Q. Santa Rita,2484,2,4,0.007662,0.0061,0.010764,0,0.024526
106471.0,Superficial,2494 - El Aljibe,Q. LA PRESIDENTA,1913,8,1,0.01713,0.0011,0.003472,0,0.021702
107994.0,Superficial,8399 - Barro Negro,R. Chico,2598,0,0,0,0,0,0.05,0.05
105223.0,Superficial,13934 - Nacimiento La Cienaga(Nace En Predio De Teresita Ramirez),R. Grande Tramo 4,2361,0,4,0.0037,0,0.0127,0,0.0164
115989.0,Superficial,8300 - Sin Nombre,Directos R. Buey (mi) entre Q. Sabaletas y R. Arma,1130,4,5,0.0125,0,0,0,0.0125
118785.0,Superficial,17691 - Sin Nombre (Villa Luz 2),DIRECTOS AL R ABURRA (INTERCUENCA 1),1345,0,0,0,0,0,0.0167,0.0167
108101.0,Superficial,3004 - La Montañita,R. Chico,2590,0,0,0,0,0.0017,0,0.0017
119892.0,Superficial,15555 - El Plan,Q. Bonita,2011,10,0,0.0203,0,0,0,0.0203
120270.0,Superficial,14983 - Sin Nombre Tributaria Q.Tierradentro,Q. LA GARCIA,2160,4,4,0.0118,0.0015,0,0,0.0133
105135.0,Superficial,15638 - El Lavadero,R. Mulatos,1675,8,0,0.0158,0,0,0,0.0158
105314.0,Superficial,1445 - La Piedrahita,R. Grande Tramo 4,2412,4,0,0.0079,0.0122,0.0281,0,0.0482
115551.0,Superficial,12334 - Sin Nombre N° 1,R. San Juan,1733,3,5,0.010706,0.004861,0,0,0.015567
111831.0,Superficial,10587 - La Tupia,Q. Bramadora,2572,3,5,0.0105,0,0.0034,0,0.0139
116815.0,Superficial,21364 - Sin Nombre,Q. La Noque,1671,7,0,0.014259,0,0.006019,0,0.020278
108576.0,Superficial,15299 - Sin Nombre (Tributaria Al Rio La Cruz),R. Volcán,1475,2,7,0.010555,0,0,0,0.010555
123259.0,Superficial,21846 - Q. Sin Nombre-Vereda El Uvito,Q. LA IGUANA,2308,6,5,0.016783,0.025,0,0,0.041783
110100.0,Superficial,"18159 - Sin Nombre En Predio ""La Bolsa""",DIRECTOS  R.  ABURRA (INTERCUENCA 4),1807,3,0,0.0061,0.01,0,0,0.0161
115846.0,Superficial,21048 - Sin Nombre,Directos R. Cauca (mi) - R. Amagáy Q. Sinifaná- NSS,1291,3,3,0.008715,0,0,0,0.008715
118605.0,Superficial,18316 - Sin Nombre,R. Barroso,1850,2,0,0.0041,0.00463,0.0023,0,0.01103
111846.0,Superficial,3875 - Sin Nombre,Q. EL SALADO,1620,3,0,0.006076,0,0,0,0.006076
110199.0,Superficial,15312 - Sin Nombre (Tributaria Al Rio Monos),R. Monos,1150,4,7,0.0211,0,0.0034,0,0.0245
115471.0,Superficial,21240 - Montelargo #20,Q. Chirapoto,1871,3,2,0.007789,0,0,0,0.007789
104797.0,Superficial,18906 - Poblanco Lote Ii,R. Poblanco,666,4,10,0.0172,0,0,0,0.0172
120363.0,Superficial,19454 - Sin Nombre,Q. Bonita,1785,3,3,0.008854,0.009838,0,0,0.018692
115728.0,Superficial,21044 - Nacimiento Sin Nombre,Q. SANTO DOMINGO,1590,4,8,0.015509,0,0,0,0.015509
119891.0,Superficial,15555 - El Plan,Q. Bonita,2011,10,0,0.0203,0,0,0,0.0203
117244.0,Superficial,1687 - Cañada Maritusal,R. Tonusco,1556,1,4,0.005741,0,0.004815,0,0.010556
104798.0,Superficial,8229 - La Cidrera,Directos R. Cauca (mi) entre R. Piedras y R. Poblanco,1345,4,0,0.0079,0,0,0,0.0079
115796.0,Superficial,17822 - El Cacique,R. Cartama,1440,2,10,0.0133,0.0868,0,0,0.1001
111982.0,Superficial,3875 - Sin Nombre,Q. EL SALADO,1793,3,0,0.006076,0,0,0,0.006076
120753.0,Superficial,16038 - Sin Nombre,Q. LA IGUANA,2219,0,0,0,0.04,0.0035,0,0.0435
124586.0,Superficial,21937 - Villa Angélica,Q. La Caldera (Santa Elena),1512,5,5,0.014526,0,0,0,0.014526
123204.0,Superficial,7515 - Santa Elena O El Tabor,R. Piedras,1212,1,4,0.005683,0.004,0,0,0.009683
123319.0,Superficial,3686 - Sin Nombre (La Florida),R. Amagá,1735,1,2,0.003854,0,0,0,0.003854
109114.0,Superficial,20713 - Sin Nombre,R. San Juan,2280,4,1,0.009028,0.003,0.000016,0,0.012044
118256.0,Superficial,20397 - Las Peñitas,R. San Juan,1677,2,0,0.004051,0.000579,0,0,0.00463
114538.0,Superficial,2331 - La Honda,Q. DOÑA MARIA,2094,5,0,0.010127,0,0,0,0.010127
125672.0,Superficial,22150 - El Reventon,Directos R. Buey (mi) entre Q. Sabaletas y R. Arma,1600,5,3,0.012674,0,0,0,0.012674
105848.0,Superficial,20370 - Afluente 9 Margen Derecha,R. San Andres,2745,4,0,0.007917,0,0.010984,0,0.018901
125508.0,Superficial,"14505 - Quebrada Sin Nombre ""La Arrayanala""",Q. LA IGUANA,2290,0,0,0,0.016,0.001897,0,0.017897
109512.0,Superficial,8301 - Zafra,R. Chico,2560,10,0,0.0198,0,0.0025,0,0.0223
111690.0,Superficial,8809 - San Martin,Q. La Sinifaná,1630,6,15,0.025764,0,0.001736,0.000833,0.028333
122788.0,Superficial,20898 - La Escondida,Q. Comia,1950,1,0,0.002,0,0,0,0.002
125086.0,Superficial,14729 - El Guadual,Directos R. Cauca (mi) entre Q. La Linea y La Torre,1780,2,0,0.003958,0,0,0,0.003958
113279.0,Superficial,2050 - Rodas,Q. RODAS,1890,3,0,0.0061,0,0,0,0.0061
121693.0,Superficial,16788 - Los Mejia,DIRECTOS AL R ABURRA (INTERCUENCA 1),1318,5,0,0.0101,0.05,0,0,0.0601
117286.0,Superficial,20769 - Sin Nombre,Directos R. Cauca (md) entre Q. Comia y Q. El Abejero,1626,2,10,0.01331,0.032407,0,0,0.045717
114649.0,Superficial,21177 - Larga,Q. DOÑA MARIA,2052,4,7,0.014583,0,0,0,0.014583
109494.0,Superficial,3303 - El Mancadero,R. Guadalupe,2430,4,2,0.0098,0.0003,0.0025,0,0.0126
112616.0,Superficial,20766 - Q. Sin Nombre Afuente Q. El Salado,Q. EL SALADO,2287,0,0,0,0.05,0,0,0.05
106058.0,Superficial,17532 - Pozo Ondo,Directos R. Cauca (md) entre R. Taraza y R. Rayo,266,0,0,0,0,0,0.0833,0.0833
121281.0,Superficial,21026 - Sin Nombre,Q. Arquía (md) Entre Q. Peladeros y R. Cauca,1897,3,5,0.010567,0,0,0,0.010567
121063.0,Superficial,3564 - Pantanillo,Q. OVEJAS,2266,0,0,0,0.05,0,0,0.05
109394.0,Superficial,1689 - Sin Nombre (La Jaramillo),R. Grande Tramo 5,1900,4,3,0.0107,0.01,0,0,0.0207
122531.0,Superficial,21773 - Sin Nombre,Q. California,1789,4,0,0.008102,0,0,0,0.008102
118356.0,Superficial,5233 - La Peña,R. San Juan,1954,7,0,0.0142,0.0097,0,0,0.0239
110402.0,Superficial,15823 - Q. La Bendición De Dios. Afluente De La Q. La Mina.,Q. LA MINA (Q. LAS MINAS),2170,6,4,0.0157,0,0,0,0.0157
125397.0,Superficial,5122 - La Tunala,Directos R. Cauca (md) entre R. Tonusco y Q. La Clara,605,5,0,0.010185,0.584,0,0,0.594185
106535.0,Superficial,20444 - Los Pantan7os,Q. Chochala,1919,0,0,0,0.124,0.004225,0.01,0.138225
110182.0,Superficial,18878 - Sin Nombre,"Directos R. Magdalena (mi), Q. Malena",260,6,0,0.0122,0,0.0022,0.0388,0.0532
111309.0,Superficial,15230 - Nacimiento 4 Afluente Q El Peñasco (Predio La Virginia),Q. OVEJAS,1606,0,0,0,0,0.012037,0,0.012037
113107.0,Superficial,21069 - Sin Nombre,Q. Palmichala,1455,2,5,0.008704,0.0055,0.001204,0,0.015408
118463.0,Superficial,17382 - Los Cantares,R. Bolivar,1460,7,0,0.0142,0,0.0012,0,0.0154
108222.0,Superficial,20645 - Fuente Sin Nombre,Q. La Cancana,1691,4,0,0.008148,0,0,0,0.008148
116959.0,Superficial,15576 - Sin Nombre Afluente A La Q. El Atajo,Q. PIEDRAS BLANCAS,2086,4,3,0.0109,0.144,0.0051,0,0.16
116798.0,Superficial,19653 - La Mesa,R. Tonusco,1585,4,0,0.008148,0.5,0,0,0.508148
110209.0,Superficial,18010 - La Hermosa,R. San Bartolomé,1265,2,12,0.0152,0,0,0.0833,0.0985
